ID,population,householdsize,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,ViolentCrimesPerPop
1451,14716,2.74,15.09,26.32,13.42,15.36,0,0.0,25751,72.83,1.81,31.16,34.29,8.94,20.08,30456,11356,2283,16.42,13.34,33.43,12.03,6.16,53.65,17.3,22.68,17.71,20.84,12.66,28.54,16.12,14.47,3.07,61.62,51.77,62.34,67.42,64.11,73.03,719,5.45,438,9.59,20.55,32.42,38.58,0.29,0.61,0.96,1.15,93.5,1.29,5.17,3.77,2.59,2.55,2.66,66.41,6.68,46.58,3,512,91.28,67.38,2.93,30.27,1962,11.64,0.92,38700,51400,70100,31400,174,263,336,162,346,25.4,16.6,11.5,0,0,2.98,58.32,56.46,86.11,93.04,1517.44
801,25083,2.93,12.98,21.21,10.08,7.84,23649,94.13,69904,90.15,0.66,70.21,16.78,1.63,13.07,75732,28853,451,1.8,1.19,5.62,53.32,2.95,70.48,17.17,29.55,4.38,49.77,4.77,23.49,6.63,5.72,3.22,91.63,90.77,98.03,87.78,53.91,63.87,66,0.39,1454,3.85,11.14,16.78,21.46,0.22,0.65,0.97,1.24,93.03,0.27,3.97,3.33,2.92,3.01,2.27,90.42,0.36,17.79,4,309,96.51,87.68,0.65,26.54,1974,0.23,0.09,173100,216800,274800,101700,691,740,897,206,874,22.8,23.1,13.0,0,0,5.79,36.91,57.42,71.56,77.12,23.52
161,17825,2.82,12.38,24.91,11.1,7.36,7850,44.04,48889,88.72,0.38,51.57,17.62,2.86,14.05,52590,19810,431,2.43,5.05,12.9,25.01,2.94,74.05,14.69,21.66,10.86,30.03,7.96,27.12,9.33,8.64,3.21,86.32,84.47,95.42,75.55,56.44,68.7,64,0.58,805,0.99,3.6,7.95,8.82,0.04,0.16,0.36,0.4,92.14,0.85,3.94,3.08,2.81,2.89,2.3,88.34,1.18,36.84,3,785,88.97,85.78,2.55,75.92,1961,1.17,1.01,130100,161200,194400,64300,512,639,819,307,788,28.0,24.9,16.1,0,0,4.52,69.96,63.58,80.14,93.73,70.4
957,16196,2.48,11.92,25.76,12.4,16.57,15290,94.41,30067,73.49,0.29,35.6,33.3,8.02,13.48,37135,14624,1468,9.27,12.82,33.22,13.36,6.53,61.04,25.08,20.22,19.11,20.4,9.02,29.07,11.67,10.45,2.98,69.97,68.83,78.87,76.02,66.81,72.74,387,3.06,615,2.93,7.15,17.72,24.55,0.11,0.27,0.67,0.93,86.75,1.27,3.29,2.22,2.43,2.59,2.25,56.44,1.53,50.93,2,819,88.85,52.98,1.71,54.82,1951,3.08,0.71,101700,125700,157200,55500,248,381,469,221,444,23.8,21.4,14.3,0,0,3.8,81.06,58.4,90.41,93.17,349.65
1187,72644,2.45,12.3,27.25,12.76,14.64,72644,100.0,26541,75.26,0.38,36.94,31.21,8.73,15.54,33679,12865,7632,10.59,16.58,38.37,13.06,7.98,63.08,34.24,18.49,24.48,18.51,9.85,32.3,12.85,11.47,3.06,68.65,66.06,75.72,74.32,66.15,75.63,1923,3.56,12868,11.7,20.31,27.7,34.73,2.07,3.6,4.91,6.15,71.6,7.46,4.17,2.73,2.42,2.67,2.22,50.5,2.86,57.32,2,1904,93.98,45.84,3.52,38.08,1941,5.0,0.77,93100,112500,132700,39600,263,374,460,197,437,25.8,22.7,14.4,8,1,17.71,63.63,58.07,88.05,89.06,458.28
822,66049,2.63,17.79,29.84,18.19,14.33,66049,100.0,23726,72.25,0.63,39.06,35.02,7.54,17.2,30141,12657,9889,16.45,13.61,30.52,21.74,5.97,56.27,19.31,31.2,14.92,27.39,9.43,34.52,12.67,11.25,2.98,64.0,59.7,69.62,69.8,63.78,72.3,2858,5.88,1108,30.69,43.05,47.02,50.54,0.51,0.72,0.79,0.85,96.8,0.35,3.95,2.64,2.39,2.52,2.21,61.35,1.83,47.28,3,2090,92.33,58.2,4.31,40.48,1960,7.07,0.29,38200,56900,80300,42100,179,272,353,174,346,24.7,16.9,12.6,47,0,1.68,70.07,52.6,73.84,86.06,753.42
1349,14936,2.75,11.94,22.13,10.39,12.61,14936,100.0,69695,83.75,0.21,65.77,25.36,1.87,13.69,86126,46038,567,3.85,2.89,9.91,51.24,2.55,62.67,10.26,27.57,2.71,49.71,4.37,27.83,8.12,6.38,3.15,88.47,89.05,98.94,90.72,24.42,41.95,65,0.61,3453,34.78,48.91,56.13,59.83,8.04,11.31,12.98,13.83,80.36,3.15,4.09,3.11,2.7,2.84,2.36,75.25,1.22,30.48,3,188,96.65,71.63,0.53,26.6,1948,0.22,0.14,314800,435700,500001,185201,599,859,1001,402,908,24.7,21.5,17.9,0,0,23.12,52.95,59.29,76.75,80.96,33.38
878,54844,2.34,17.19,28.54,17.51,17.59,54844,100.0,18276,63.37,0.3,34.18,39.35,9.64,22.15,26283,12005,12021,23.18,11.89,27.58,20.85,10.76,45.3,11.57,34.55,11.8,32.16,10.92,32.48,13.71,12.48,2.89,66.78,63.3,72.2,66.97,51.18,61.67,1102,2.5,668,20.36,27.99,32.78,37.28,0.25,0.34,0.4,0.45,96.98,0.38,2.79,1.7,2.21,2.36,2.02,60.75,1.08,53.61,2,3255,87.8,57.07,4.02,58.99,1945,10.5,0.53,33400,46700,67200,33800,169,235,296,127,311,30.9,17.2,12.1,68,6,1.22,74.83,53.71,77.93,89.1,563.33
914,45309,2.49,12.63,25.64,11.86,13.94,0,0.0,22746,73.3,2.0,38.39,30.24,6.43,16.07,28090,11812,6214,14.31,8.47,24.18,17.76,6.61,57.86,7.87,26.55,12.9,22.85,9.99,24.01,13.03,11.6,2.95,75.69,71.79,81.62,73.84,60.47,66.45,439,1.22,733,12.01,18.55,24.15,33.97,0.19,0.3,0.39,0.55,96.5,0.32,3.38,2.33,2.4,2.39,2.41,65.41,2.27,48.33,3,3465,84.02,65.63,4.42,63.46,1961,7.11,0.72,20900,38400,59700,38800,181,243,329,148,340,24.0,19.6,12.2,20,1,1.62,63.58,47.69,77.45,86.97,901.76
153,10063,2.77,12.36,25.42,11.7,7.53,0,0.0,46426,86.56,1.73,51.96,19.9,2.76,13.83,52200,17725,317,3.16,3.9,13.47,27.36,4.23,74.11,17.61,28.02,7.58,30.19,7.42,28.66,9.0,8.2,3.14,86.78,84.16,92.88,83.29,68.06,76.02,49,0.79,407,4.18,5.41,10.81,18.18,0.17,0.22,0.44,0.74,94.69,0.15,3.89,3.03,2.77,2.86,2.24,87.76,1.13,32.67,3,260,93.32,84.84,6.54,70.0,1958,1.02,1.16,118200,148400,184700,66500,351,513,693,342,617,26.4,24.1,12.0,0,0,4.04,66.98,60.0,74.19,94.37,87.96
1461,37708,2.5,13.67,24.46,11.63,16.42,0,0.0,19507,64.99,0.99,29.34,36.05,11.68,18.86,24733,10436,8214,22.47,11.28,31.06,15.97,6.21,51.58,17.39,26.93,17.49,22.43,12.47,23.64,16.01,14.42,3.03,65.86,61.7,70.86,69.68,55.53,64.9,1393,4.29,384,14.32,24.22,28.91,38.8,0.15,0.25,0.29,0.4,96.35,0.47,4.49,3.02,2.42,2.46,2.36,64.73,2.72,50.87,2,2586,85.37,63.75,3.75,54.83,1959,10.98,0.42,26900,40300,59400,32500,157,229,290,133,298,27.7,19.6,13.5,73,0,1.02,69.79,50.52,83.12,93.06,1153.03
510,13364,2.81,16.65,27.06,12.27,12.65,0,0.0,13704,63.62,1.48,17.14,32.89,24.31,10.32,17832,7399,5405,41.55,19.9,38.35,12.49,15.94,45.35,17.03,28.89,18.34,24.81,10.43,30.04,16.51,13.96,3.34,51.58,45.3,55.79,55.04,66.56,67.19,1301,9.32,81,32.1,32.1,58.02,58.02,0.19,0.19,0.35,0.35,97.28,0.5,9.15,6.62,2.74,2.77,2.7,52.89,7.3,46.72,3,439,91.55,52.19,8.43,42.6,1968,16.63,1.91,27700,40200,56200,28500,99,170,232,133,278,33.5,22.5,16.2,2,0,0.61,78.13,55.58,88.39,94.89,1317.64
1136,157615,2.58,13.91,26.6,12.44,10.85,157615,100.0,24915,78.31,1.4,35.22,24.44,5.66,12.28,30144,12744,26058,16.77,8.61,24.28,17.77,6.76,62.47,12.07,23.66,14.14,23.5,11.71,23.66,15.35,13.63,3.12,74.31,70.71,79.75,76.4,60.62,68.61,3039,2.46,6497,17.13,28.24,39.39,56.49,0.71,1.16,1.62,2.33,85.96,2.42,5.22,3.62,2.54,2.65,2.36,65.29,5.01,48.5,3,7455,89.13,62.6,3.51,43.45,1962,9.04,0.38,34000,50700,71800,37800,231,291,375,144,348,24.7,19.9,12.8,269,23,4.12,66.51,48.34,72.04,91.98,671.46
1251,21625,2.9,17.15,29.94,17.41,14.68,21625,100.0,34165,78.01,0.73,43.92,32.1,5.92,21.33,39668,14108,1152,5.8,18.95,34.96,19.66,7.24,61.05,27.55,24.33,18.61,24.55,6.35,34.21,7.9,7.15,3.13,84.1,81.76,90.31,86.95,75.06,77.36,366,2.28,3540,7.91,9.94,13.05,17.32,1.29,1.63,2.14,2.83,73.61,6.4,4.57,3.38,2.66,2.85,2.3,69.96,2.05,41.37,3,504,93.67,65.23,3.37,44.64,1953,1.45,0.35,121500,151500,189200,67700,296,406,518,222,501,28.0,24.0,14.8,0,0,16.37,50.94,56.6,78.07,85.17,116.1
1334,50008,2.47,13.58,26.2,12.17,10.85,50008,100.0,28117,79.89,1.25,46.48,23.92,5.18,18.35,33624,13351,5105,10.34,5.36,15.41,22.14,6.2,64.51,4.56,24.5,11.5,29.89,11.49,25.25,14.6,13.1,3.01,74.03,71.57,80.16,76.26,67.3,73.52,713,1.84,1194,6.28,8.46,10.55,17.42,0.15,0.2,0.25,0.42,92.18,0.76,3.62,2.47,2.44,2.6,2.17,67.9,1.79,42.88,3,1616,92.61,63.86,1.3,35.58,1961,3.54,0.21,55200,68700,87500,32300,227,316,390,163,365,25.0,20.3,11.7,45,2,2.39,36.14,47.51,75.02,80.54,199.81
104,11414,2.73,19.6,32.97,19.08,11.24,0,0.0,22677,76.02,2.3,31.13,27.64,10.21,11.38,28545,10678,1801,17.28,15.69,32.07,14.23,4.36,61.71,22.74,23.21,19.06,18.97,8.94,30.13,14.48,12.0,2.99,68.49,65.49,79.24,62.27,62.03,69.63,202,2.53,80,31.25,31.25,31.25,52.5,0.22,0.22,0.22,0.37,96.82,0.31,2.74,1.98,2.49,2.62,2.34,57.49,2.01,46.92,3,322,92.85,54.68,5.9,35.09,1968,12.09,0.51,50000,63600,82000,32000,194,282,352,158,340,24.9,18.6,11.7,0,0,0.7,79.22,44.19,70.52,90.28,1165.91
587,19952,2.81,12.08,22.54,11.74,11.82,18712,93.79,74124,85.29,1.06,70.64,22.47,2.13,15.42,83747,34754,575,3.0,3.81,9.03,53.11,2.75,67.65,13.8,28.97,4.5,50.63,5.75,28.22,7.24,6.55,3.05,88.77,86.26,97.92,85.01,51.81,61.59,71,0.53,2124,16.05,25.38,28.86,35.5,1.71,2.7,3.07,3.78,88.21,1.16,3.76,2.93,2.66,2.83,2.02,84.42,0.46,21.06,3,291,96.06,79.46,0.69,39.52,1963,0.23,0.09,225400,297900,378000,152600,701,809,985,284,887,24.7,21.4,13.1,49,0,10.65,46.84,59.42,76.27,84.59,96.77
1410,10453,2.62,12.92,27.69,13.22,11.22,0,0.0,27095,79.84,2.1,39.75,24.81,5.12,16.84,31528,12464,881,8.65,10.83,25.0,16.09,1.93,64.82,17.82,21.1,15.17,24.3,10.67,21.87,15.6,13.33,3.04,74.48,73.3,87.29,74.25,61.07,69.82,76,0.94,84,0.0,14.29,23.81,45.24,0.0,0.11,0.19,0.36,97.5,0.25,2.96,2.15,2.56,2.7,2.39,57.73,2.3,52.22,2,129,96.87,54.68,0.0,30.23,1965,6.96,0.17,57200,69800,93100,35900,272,333,387,115,410,23.5,20.1,11.1,0,0,0.8,75.12,42.98,79.58,91.81,393.26
1144,141865,2.55,18.97,38.87,22.84,5.96,141865,100.0,31885,87.5,0.91,42.73,13.56,3.47,11.14,40512,15530,18603,13.61,3.32,10.08,36.75,5.19,69.9,15.88,25.91,9.01,34.6,9.22,46.43,13.39,11.25,3.08,73.62,72.11,82.8,76.96,59.79,69.44,2108,2.69,10262,25.16,39.51,50.94,58.04,1.82,2.86,3.68,4.2,86.6,1.62,5.11,3.0,2.47,2.75,2.18,57.35,4.56,53.75,2,5912,90.38,51.58,0.61,20.97,1976,4.04,0.22,73700,91500,119300,45600,364,437,540,176,496,29.5,21.3,12.1,51,0,7.23,27.11,34.8,67.8,71.28,556.4
54,10809,2.82,15.38,25.45,11.08,14.65,0,0.0,17811,66.35,6.32,31.55,35.74,11.19,8.67,20853,9089,3522,32.97,28.2,48.48,8.07,11.51,47.93,4.94,21.51,17.38,17.19,7.58,22.62,10.0,8.86,3.36,79.32,72.72,85.77,76.51,38.12,46.82,263,2.41,339,2.65,8.55,8.55,23.6,0.08,0.27,0.27,0.74,56.84,6.74,9.85,7.31,2.8,2.74,2.98,75.5,10.79,45.59,3,511,88.22,77.04,3.33,57.53,1958,18.97,2.26,17200,33900,53700,36500,153,211,273,120,306,30.0,18.3,13.5,0,0,3.14,87.02,63.39,87.1,97.0,706.19
152,24152,2.89,13.64,22.18,10.86,11.06,24152,100.0,75221,83.12,0.59,69.77,25.51,2.25,15.89,85531,34752,502,2.1,2.37,6.57,56.4,3.11,64.33,13.1,32.71,3.88,53.61,3.78,26.91,7.12,5.56,3.26,89.59,89.01,97.42,91.67,34.57,51.41,230,1.34,3307,19.14,28.33,39.28,46.66,2.62,3.88,5.38,6.39,85.46,1.94,4.33,3.46,2.87,3.05,2.17,83.74,1.1,21.82,3,312,96.4,78.57,2.24,28.53,1945,0.13,0.33,233600,299800,421400,187800,676,867,1001,325,912,25.5,22.7,15.0,8,0,13.69,38.46,64.1,81.14,84.9,80.84
404,13002,2.47,11.05,27.67,11.56,6.1,12814,98.55,44335,89.31,1.35,45.26,14.97,1.94,8.92,49356,20519,481,3.73,2.21,7.51,36.94,2.63,75.34,11.98,17.67,4.96,37.48,9.76,24.84,15.61,12.84,2.95,80.28,80.8,92.68,74.03,57.84,67.58,89,1.15,634,24.45,38.49,48.58,53.0,1.19,1.88,2.37,2.58,91.65,1.21,2.05,1.41,2.45,2.67,2.15,62.19,1.01,46.15,3,622,89.43,57.0,0.48,16.88,1985,0.19,0.25,87600,119800,169200,81600,493,548,612,119,630,22.8,24.1,12.6,0,0,4.88,35.31,30.38,47.97,66.1,60.9
1547,10486,2.69,13.75,24.67,11.26,8.38,10488,100.0,44130,85.85,1.57,49.41,18.19,1.88,13.46,51424,20529,782,7.64,5.83,13.65,36.96,4.58,67.3,16.18,24.17,5.83,41.77,8.12,21.78,10.72,9.47,3.06,83.3,81.14,92.19,87.4,53.41,64.0,60,0.77,299,1.34,11.37,25.75,42.14,0.04,0.32,0.73,1.2,94.1,0.98,3.39,2.62,2.64,2.74,2.42,70.97,3.03,36.17,3,467,89.29,68.35,1.28,47.75,1980,4.55,0.16,79600,118600,155200,75600,334,441,594,260,543,24.5,23.6,12.5,0,0,2.85,56.52,39.47,54.76,85.58,394.21
208,80071,2.51,20.19,37.58,23.27,7.38,74195,92.66,25165,83.87,1.7,41.84,16.19,3.22,11.83,35332,13690,11221,15.04,4.16,12.86,38.05,6.05,63.66,8.64,36.73,8.96,35.72,8.99,40.25,13.35,11.19,2.98,75.6,73.94,82.88,76.41,61.9,72.12,606,1.3,3461,33.29,46.78,56.23,63.51,1.44,2.02,2.43,2.75,93.39,0.71,3.03,1.85,2.34,2.61,2.06,56.93,2.39,50.93,2,3743,89.5,51.04,3.74,41.89,1973,4.9,0.19,46800,65600,90500,43700,236,294,369,133,362,28.9,19.3,12.1,32,0,4.32,58.2,36.91,62.73,85.64,230.0
1506,12711,2.7,17.14,29.09,16.32,14.17,0,0.0,21496,74.1,3.46,36.82,33.79,6.93,16.38,25975,10659,1535,13.58,17.13,33.6,15.18,5.42,56.92,19.69,36.39,18.29,19.11,10.51,35.54,13.87,12.27,3.0,68.69,64.59,67.71,75.76,76.44,78.24,287,3.08,43,11.63,25.58,25.58,39.53,0.04,0.09,0.09,0.13,97.45,0.06,4.16,2.78,2.4,2.45,2.31,67.0,1.8,49.44,3,450,91.28,65.66,1.33,35.11,1965,7.75,0.15,30000,42300,59500,29500,152,214,277,125,326,23.4,20.0,12.6,0,0,0.34,77.45,50.79,79.49,91.74,39.92
1123,31828,2.86,15.81,27.77,13.33,11.31,0,0.0,18506,69.44,0.57,25.37,28.47,14.23,12.76,21610,8740,8996,28.67,23.72,42.88,9.88,13.03,49.77,14.46,19.25,21.57,17.68,10.26,30.07,13.58,12.05,3.36,64.43,58.17,67.61,62.3,60.12,65.39,2067,7.04,764,10.08,10.08,15.31,62.43,0.24,0.24,0.37,1.5,79.12,1.77,8.76,6.48,2.82,2.81,2.83,60.93,8.11,51.71,2,1283,89.67,61.12,5.14,53.16,1962,10.32,1.01,31400,46700,67500,36100,123,193,264,141,291,27.2,19.4,13.3,2,0,2.4,89.21,60.27,90.66,96.49,345.46
1399,82106,2.91,14.0,30.72,14.87,11.07,82106,100.0,31368,79.08,0.31,37.86,21.03,11.58,11.72,34170,13436,11819,14.75,14.56,27.91,22.92,6.05,59.34,15.91,22.38,12.48,27.7,8.03,38.82,12.06,10.17,3.4,71.03,67.3,78.12,71.33,56.64,62.64,2600,4.63,38514,19.06,28.82,43.59,57.86,8.94,13.52,20.45,27.14,36.23,17.72,11.37,7.87,2.83,2.94,2.76,42.08,21.45,73.24,2,1365,95.39,40.59,2.93,20.29,1955,2.02,0.51,178200,231000,286900,108700,483,587,702,219,636,28.4,25.4,11.4,53,1,46.91,36.62,41.72,79.52,83.52,544.59
9,10464,2.74,17.06,27.81,14.74,12.8,0,0.0,19038,68.45,2.02,22.26,31.34,18.58,12.64,22470,11543,2639,26.24,15.48,38.02,15.86,8.71,53.51,26.14,23.16,23.06,21.36,10.89,32.25,17.1,14.42,3.17,52.31,44.61,55.47,53.41,59.03,67.56,805,8.41,132,0.0,10.61,26.52,32.58,0.0,0.13,0.33,0.41,97.66,0.17,6.03,4.32,2.62,2.63,2.6,61.89,6.51,39.56,3,410,90.31,61.67,0.49,41.46,1971,16.75,0.71,34000,47300,72400,38400,100,188,258,158,276,26.2,19.2,15.2,0,0,1.26,82.0,52.0,80.72,91.45,1724.14
1015,435146,2.45,12.71,27.17,12.5,11.44,433511,99.63,26713,77.98,0.9,36.73,25.43,7.86,14.5,32969,13799,65381,15.32,6.95,21.2,22.05,7.23,62.88,13.7,24.16,13.64,26.54,13.42,33.59,16.8,15.22,3.08,61.2,56.13,68.81,64.36,66.35,74.0,23818,7.41,12387,14.52,19.83,27.2,36.07,0.41,0.56,0.77,1.03,93.49,0.99,5.78,3.59,2.4,2.61,2.12,61.99,3.19,52.33,2,24182,88.02,56.93,7.5,36.56,1956,4.85,0.51,37000,56100,79800,42800,233,324,415,182,404,25.0,18.4,12.7,597,96,2.85,59.15,51.94,80.71,87.8,2460.11
1430,21816,2.78,13.3,24.74,10.96,7.94,21816,100.0,46654,88.84,0.63,60.97,18.82,1.51,14.04,51420,19716,540,2.49,2.92,9.57,36.34,2.24,72.85,15.94,23.79,6.68,38.04,5.85,24.12,9.51,7.76,3.16,86.48,86.38,95.55,89.53,60.39,70.54,62,0.42,598,16.05,19.06,26.09,33.78,0.44,0.52,0.72,0.93,95.7,0.3,3.49,2.75,2.76,2.95,2.14,82.0,0.56,24.3,3,309,96.21,76.75,0.97,19.74,1971,0.25,0.09,83300,104000,130500,47200,386,444,573,187,524,24.2,19.3,11.2,0,0,2.74,62.37,57.04,78.97,86.98,78.56
1061,31384,3.26,17.31,29.41,13.77,7.26,0,0.0,25147,76.78,1.43,21.64,22.16,16.87,12.04,28727,9898,7184,23.25,23.25,40.47,13.52,13.9,52.69,6.82,26.8,12.79,26.17,8.69,30.42,13.73,11.32,3.69,71.46,66.91,73.54,77.51,45.62,54.55,1131,4.43,9171,13.76,20.83,27.36,34.07,4.02,6.09,7.99,9.96,37.08,15.0,12.61,9.9,3.21,3.31,3.09,54.23,21.55,56.04,2,547,94.63,52.54,2.56,28.15,1971,5.57,0.38,63600,79100,98500,34900,257,350,443,186,431,31.1,21.4,12.0,53,0,29.22,49.48,47.88,78.47,88.36,690.81
453,151976,2.92,14.33,27.6,12.44,7.8,146527,96.41,35737,85.51,0.59,34.01,18.83,5.21,19.19,39093,13817,13329,8.97,7.95,22.89,16.9,4.23,67.88,14.72,21.81,12.16,26.44,9.42,26.28,12.24,10.87,3.22,76.7,71.01,82.69,76.22,65.15,73.04,4413,4.04,2652,10.52,15.5,21.23,27.07,0.18,0.27,0.37,0.47,96.17,0.41,5.02,4.03,2.87,2.93,2.71,74.48,2.78,30.99,3,3777,93.22,72.96,8.05,32.14,1975,4.18,0.44,68200,88200,117100,48900,299,399,489,190,494,26.7,23.9,13.1,5,0,1.75,58.1,48.07,67.38,86.38,430.93
254,20212,2.98,11.89,25.03,11.91,10.3,19935,98.63,51242,85.54,0.59,56.33,26.51,3.73,17.33,57187,20128,494,2.54,3.21,11.27,31.72,4.78,67.9,16.3,26.76,8.44,35.41,5.6,33.53,7.49,6.53,3.29,86.68,86.42,94.02,89.95,67.28,72.88,79,0.56,1040,3.85,9.9,14.71,19.23,0.2,0.51,0.76,0.99,93.13,0.91,4.75,3.79,2.88,3.03,2.18,86.22,0.55,28.2,3,245,96.51,81.79,1.63,34.69,1959,0.32,0.11,162400,190600,237800,75400,432,615,737,305,694,23.3,23.6,13.5,0,0,5.15,78.24,67.02,84.12,94.94,302.61
1328,16064,2.52,13.47,23.87,12.09,14.2,16064,100.0,34472,76.74,0.62,48.61,30.24,3.08,25.57,40929,15639,905,5.71,8.71,22.19,16.69,3.93,63.21,16.23,20.39,11.62,26.65,8.68,23.59,12.48,10.73,2.93,77.6,74.85,92.57,76.38,70.63,74.09,83,0.66,670,7.61,9.25,20.3,22.99,0.32,0.39,0.85,0.96,93.63,0.46,2.0,1.49,2.49,2.54,2.35,73.68,0.88,31.9,3,229,96.53,72.15,0.44,25.76,1963,2.84,0.17,54000,71000,95300,41300,306,368,427,121,458,23.3,17.7,12.8,19,0,4.17,60.42,58.53,73.83,88.66,234.77
897,10014,2.9,27.36,41.51,31.31,12.97,0,0.0,16848,70.16,1.48,33.51,31.32,9.95,17.18,25598,9106,2228,28.09,12.71,27.6,29.64,5.68,53.74,9.69,45.53,12.03,31.93,6.26,45.85,9.86,8.25,2.91,63.78,58.4,64.27,63.94,62.84,71.7,416,5.94,183,10.93,42.62,53.55,57.38,0.2,0.78,0.98,1.05,95.97,0.7,3.45,2.23,2.3,2.41,2.16,57.37,2.58,49.06,3,287,92.33,54.7,1.74,45.99,1967,13.64,0.62,34900,49600,70600,35700,131,199,276,145,274,27.9,19.0,12.8,24,0,1.83,71.08,41.27,62.43,86.7,47.11
1388,177196,2.36,13.38,26.71,13.31,14.25,177196,100.0,22192,70.42,0.72,40.84,30.25,10.99,18.11,28778,12375,29863,17.34,5.74,16.79,21.03,8.12,55.06,10.77,28.88,12.42,26.95,13.7,30.89,17.67,15.82,2.94,63.8,62.52,72.11,67.01,57.16,65.71,4071,3.0,6997,14.09,20.14,25.44,29.0,0.56,0.8,1.0,1.15,94.7,0.85,4.16,2.52,2.29,2.46,2.06,61.6,2.52,53.68,2,4728,94.08,57.23,5.54,35.03,1952,4.96,0.8,38700,51100,70600,31900,208,278,347,139,344,28.2,19.3,12.6,259,56,3.95,52.41,46.37,79.52,86.38,795.08
881,31585,2.43,10.27,24.1,10.07,10.55,31585,100.0,46885,81.66,0.6,54.34,20.94,3.48,16.51,53641,21950,1129,3.63,2.42,7.6,35.36,3.2,70.91,9.82,24.08,5.52,39.24,11.81,30.31,15.96,13.96,2.93,78.37,76.69,91.43,79.15,62.99,72.29,190,0.92,3461,13.72,20.17,29.85,36.15,1.5,2.21,3.27,3.96,87.53,1.55,2.84,1.83,2.39,2.59,2.08,67.12,2.34,41.43,3,649,95.25,62.17,1.39,9.71,1968,0.53,0.04,185100,229400,288400,103300,574,696,896,322,759,27.9,25.9,11.5,3,22,10.96,52.54,45.39,70.64,87.27,534.69
1514,222103,2.49,12.94,28.19,12.27,6.26,221603,99.77,33214,87.54,0.86,42.32,13.81,3.89,14.13,38614,15255,16288,7.43,2.53,9.7,26.3,4.71,74.15,9.61,20.76,9.45,28.35,12.6,28.91,17.52,15.16,3.07,71.18,70.47,80.74,73.8,68.48,76.09,4347,3.14,12519,14.3,21.45,30.86,40.36,0.81,1.21,1.74,2.28,91.2,1.37,3.78,2.48,2.47,2.64,2.21,62.93,2.91,51.55,2,10758,89.23,58.69,2.77,34.71,1977,2.78,0.17,65000,80200,96100,31100,313,393,498,185,455,24.7,22.7,11.8,43,2,5.64,33.94,40.07,60.26,78.38,1807.31
624,10753,2.53,13.06,23.38,11.62,17.01,10753,100.0,20036,63.85,0.16,38.33,39.86,10.0,25.7,24126,10048,1692,16.7,14.37,35.59,8.71,9.34,43.98,14.97,25.51,18.5,19.88,12.11,27.58,12.7,12.41,2.95,72.67,66.92,78.98,84.27,48.0,61.72,168,1.72,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.61,0.32,2.68,1.88,2.38,2.42,2.31,69.51,1.22,51.99,2,360,92.2,68.48,4.17,56.94,1943,9.98,0.26,27900,38100,50400,22500,142,188,238,96,276,28.0,15.7,11.8,0,0,0.28,84.48,58.35,86.25,93.1,36.91
346,37729,2.6,11.66,24.26,11.46,12.82,37729,100.0,52442,81.59,0.79,54.17,27.42,3.42,15.01,65842,28940,2223,6.03,4.26,13.03,49.32,5.41,67.38,11.44,34.44,6.51,47.81,8.2,35.32,12.41,10.52,3.11,73.15,71.24,89.87,73.25,70.25,74.62,990,4.1,4179,14.17,24.19,33.05,39.34,1.57,2.68,3.66,4.36,89.0,0.77,5.91,3.88,2.52,2.92,2.02,64.67,2.05,45.86,3,551,96.34,55.85,3.63,43.92,1939,1.02,0.27,208200,271700,371800,163600,525,670,859,334,741,26.6,23.1,17.6,20,3,11.08,46.31,57.71,79.98,86.97,509.18
